#,url,sentence,label
199,https://www.bis.org/review/r240619c.htm,"nevertheless, the introduction of the digital euro also harbours some risks that warrant consideration.",Risk-Benefit
200,http://www.bis.org/review/r230208a.htm,the digital pound could act as a bridging asset between different types of privately issued digital money and establish standards for interoperability.,Feature
201,http://www.bis.org/review/r230419c.htm,"and of course, discussions of the purpose, design, and potential risks of a u.s. cbdc, and technical research about key design elements, continue here in the united states.",Process
202,https://www.bis.org/review/r240522k.htm,so the road to a 'digital pound' is not as long as you might suspect.,Process
203,https://www.bis.org/review/r201208b.htm,"for this purpose, experimentation activities on possible different design solutions of the digital euro will be launched shortly to better understand its technical feasibility as well as its ability to meet the needs of potential users.",Process
204,https://www.bis.org/review/r200306a.htm,"in this way, not only potential benefits of cbdc, but also various issues that need to be addressed will come to light.",Process
205,http://www.bis.org/review/r230705b.htm,"ï‚· providing a tokenised settlement asset could also be rounded out by a - european infrastructure in the euro area - that would bring together all tokenised assets (cbdc, deposits, financial assets), to guarantee interoperability between the different assets as well as the singleness of the currency.",Feature
206,https://www.bis.org/review/r240313o.htm,the reasons given for the interest in issuing cbdc vary from country to country.,Process
207,https://www.bis.org/review/r240625c.htm,5 closing remarks what are the next steps for the digital euro?,Process
208,http://www.bis.org/review/r220616a.htm,"a relevant set of initiatives have been put in place, including market contact groups, surveys and calls for expression of interest on the technical design features of a digital euro.",Process
209,http://www.bis.org/review/r211202d.htm,the digital euro: challenges and opportunities the aim of this roadmap is none other than to be ready to take a decision when the right time comes.,Process
210,https://www.bis.org/review/r231018d.htm,"that said, recognizing the interconnected and global nature of the financial system, i see value in continuing to research and understand the underlying technology and associated policy implications as other jurisdictions continue to actively pursue cbdcs.",Process
211,http://www.bis.org/review/r210617c.htm,"because cbdc is a game changer - with huge opportunities, but also a number of risks.",Risk-Benefit
212,https://www.bis.org/review/r201124e.htm,"for one thing, we have to acquire practical experience regarding the possibilities technology offers for the operational design of this digital euro.",Process
213,https://www.bis.org/review/r240709a.htm,"moreover, i am confident that many of those who currently cannot imagine using the digital euro will change their minds once they see it in practice.",Risk-Benefit
214,http://www.bis.org/review/r221116c.htm,so let me begin by outlining why we are exploring a digital euro.,Process
215,http://www.bis.org/review/r220907b.htm,"so let me start by talking today about ""why"" a digital euro might be useful.",Process
216,http://www.bis.org/review/r210617c.htm,so what opportunities could cbdcs bring?,Process
217,http://www.bis.org/review/r230427b.htm,but what are the main drivers for developing the cbdc here in the eurozone?,Process
218,https://www.bis.org/review/r240619c.htm,"that said, we now have a clear idea how a future digital euro could look.",Process
219,http://www.bis.org/review/r220506a.htm,"especially in germany, responses in a public consultation on a digital euro had showed, that individuals pay particular attention to this aspect.",Feature
220,http://www.bis.org/review/r221116c.htm,"after that, i will present the potential core features a digital euro might have, before updating you on the current project status.",Feature
221,https://www.bis.org/review/r240918c.htm,"if the potential benefits of a retail cbdc in australia appear modest or uncertain at present, what about the drawbacks?",Risk-Benefit
222,https://www.bis.org/review/r200306a.htm,what roles is cbdc expected to play in these cases?,Process
223,https://www.bis.org/review/r240619d.htm,the digital euro would deliver a host of benefits to the public.,Risk-Benefit
224,http://www.bis.org/review/r230418e.htm,"in the autumn, we expect to decide on the next project phase, in which the appropriate technical solutions and business arrangements necessary to provide a digital euro would be developed and tested.",Process
225,https://www.bis.org/review/r191204c.htm,"in such a situation, a desirable option is that payment service providers collaborate with each other - that is, make their services interoperable - in order to maximize the network effects of digital yen.",Feature
226,http://www.bis.org/review/r211102b.htm,"this contributes to the ongoing work in the eurosystem, in which we decided on 14 july to launch a prototype, and to decide accordingly in 2023 about the launch of a digital euro, which could be concretely achieved around three years later.",Process
